,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121
428,-0.052580953,-0.27241135,-0.27810287,0.56776047,-0.057325363,-0.384296,-0.4384985,-0.52904797,0.72207546,-0.28993225,-0.34425336,-0.4336338,-0.48160934,0.703001,-0.2269001,-0.405079,-0.3648367,-0.48917103,0.7527065,-0.22739601,0.24485064,-0.18068123,-0.093847275,0.4196539,0.07999039,-0.25260824,-0.3280058,-0.40254402,0.6910696,-0.22077847,-0.026340127,-0.37664986,-0.36885548,0.5477505,-0.20125675,-0.07685268,-0.31063175,-0.32416725,0.6168299,-0.12234211,-0.3529315,-0.31619167,-0.44310856,0.69469833,-0.29572392,-0.5466545,-0.45239735,-0.58955,0.80265427,-0.4082222,0.4298582,0.05072975,0.034719467,0.3944826,0.22077942,-0.13602686,-0.17929077,-0.29529095,0.6601219,-0.1594019,-0.2450118,-0.37526035,-0.40666962,0.64409447,-0.14748955,0.51249075,-0.057679176,0.00034332275,0.32985497,0.121515274,-0.052853465,-0.16817284,-0.1997261,0.5645256,0.005044937,0.47048295,-0.10979843,0.009280205,0.34573174,0.048888206,-0.4056859,-0.45934677,-0.4726715,0.7107239,-0.3332777,0.25602245,-0.10910416,-0.07115841,0.45338917,0.07304096,-0.5478394,-0.30437756,-0.47610855,0.8079853,-0.19348145,-0.19224918,-0.28214073,-0.298728,0.63115406,-0.05087185,-0.42302567,-0.44127846,-0.49192142,0.7269001,-0.32120037,0.59941685,-0.041000366,0.12684727,0.27319336,0.22673512,-0.727191,-0.588603,-0.65624,0.85237885,-0.46265125,-0.356094,-0.5079918,-0.5084219,0.6854973,-0.34072304,-0.05092138,-0.22376633
429,-0.384296,-0.4384985,-0.52904797,0.72207546,-0.28993225,-0.34425336,-0.4336338,-0.48160934,0.703001,-0.2269001,-0.405079,-0.3648367,-0.48917103,0.7527065,-0.22739601,0.24485064,-0.18068123,-0.093847275,0.4196539,0.07999039,-0.25260824,-0.3280058,-0.40254402,0.6910696,-0.22077847,-0.026340127,-0.37664986,-0.36885548,0.5477505,-0.20125675,-0.07685268,-0.31063175,-0.32416725,0.6168299,-0.12234211,-0.3529315,-0.31619167,-0.44310856,0.69469833,-0.29572392,-0.5466545,-0.45239735,-0.58955,0.80265427,-0.4082222,0.4298582,0.05072975,0.034719467,0.3944826,0.22077942,-0.13602686,-0.17929077,-0.29529095,0.6601219,-0.1594019,-0.2450118,-0.37526035,-0.40666962,0.64409447,-0.14748955,0.51249075,-0.057679176,0.00034332275,0.32985497,0.121515274,-0.052853465,-0.16817284,-0.1997261,0.5645256,0.005044937,0.47048295,-0.10979843,0.009280205,0.34573174,0.048888206,-0.4056859,-0.45934677,-0.4726715,0.7107239,-0.3332777,0.25602245,-0.10910416,-0.07115841,0.45338917,0.07304096,-0.5478394,-0.30437756,-0.47610855,0.8079853,-0.19348145,-0.19224918,-0.28214073,-0.298728,0.63115406,-0.05087185,-0.42302567,-0.44127846,-0.49192142,0.7269001,-0.32120037,0.59941685,-0.041000366,0.12684727,0.27319336,0.22673512,-0.727191,-0.588603,-0.65624,0.85237885,-0.46265125,-0.356094,-0.5079918,-0.5084219,0.6854973,-0.34072304,-0.05092138,-0.22376633,-0.24853897,0.6060028,-0.06774807,-0.14911014,-0.28700542
430,-0.34425336,-0.4336338,-0.48160934,0.703001,-0.2269001,-0.405079,-0.3648367,-0.48917103,0.7527065,-0.22739601,0.24485064,-0.18068123,-0.093847275,0.4196539,0.07999039,-0.25260824,-0.3280058,-0.40254402,0.6910696,-0.22077847,-0.026340127,-0.37664986,-0.36885548,0.5477505,-0.20125675,-0.07685268,-0.31063175,-0.32416725,0.6168299,-0.12234211,-0.3529315,-0.31619167,-0.44310856,0.69469833,-0.29572392,-0.5466545,-0.45239735,-0.58955,0.80265427,-0.4082222,0.4298582,0.05072975,0.034719467,0.3944826,0.22077942,-0.13602686,-0.17929077,-0.29529095,0.6601219,-0.1594019,-0.2450118,-0.37526035,-0.40666962,0.64409447,-0.14748955,0.51249075,-0.057679176,0.00034332275,0.32985497,0.121515274,-0.052853465,-0.16817284,-0.1997261,0.5645256,0.005044937,0.47048295,-0.10979843,0.009280205,0.34573174,0.048888206,-0.4056859,-0.45934677,-0.4726715,0.7107239,-0.3332777,0.25602245,-0.10910416,-0.07115841,0.45338917,0.07304096,-0.5478394,-0.30437756,-0.47610855,0.8079853,-0.19348145,-0.19224918,-0.28214073,-0.298728,0.63115406,-0.05087185,-0.42302567,-0.44127846,-0.49192142,0.7269001,-0.32120037,0.59941685,-0.041000366,0.12684727,0.27319336,0.22673512,-0.727191,-0.588603,-0.65624,0.85237885,-0.46265125,-0.356094,-0.5079918,-0.5084219,0.6854973,-0.34072304,-0.05092138,-0.22376633,-0.24853897,0.6060028,-0.06774807,-0.14911014,-0.28700542,-0.31110382,0.6317148,-0.16932678,-0.42815745,-0.42529583
431,-0.405079,-0.3648367,-0.48917103,0.7527065,-0.22739601,0.24485064,-0.18068123,-0.093847275,0.4196539,0.07999039,-0.25260824,-0.3280058,-0.40254402,0.6910696,-0.22077847,-0.026340127,-0.37664986,-0.36885548,0.5477505,-0.20125675,-0.07685268,-0.31063175,-0.32416725,0.6168299,-0.12234211,-0.3529315,-0.31619167,-0.44310856,0.69469833,-0.29572392,-0.5466545,-0.45239735,-0.58955,0.80265427,-0.4082222,0.4298582,0.05072975,0.034719467,0.3944826,0.22077942,-0.13602686,-0.17929077,-0.29529095,0.6601219,-0.1594019,-0.2450118,-0.37526035,-0.40666962,0.64409447,-0.14748955,0.51249075,-0.057679176,0.00034332275,0.32985497,0.121515274,-0.052853465,-0.16817284,-0.1997261,0.5645256,0.005044937,0.47048295,-0.10979843,0.009280205,0.34573174,0.048888206,-0.4056859,-0.45934677,-0.4726715,0.7107239,-0.3332777,0.25602245,-0.10910416,-0.07115841,0.45338917,0.07304096,-0.5478394,-0.30437756,-0.47610855,0.8079853,-0.19348145,-0.19224918,-0.28214073,-0.298728,0.63115406,-0.05087185,-0.42302567,-0.44127846,-0.49192142,0.7269001,-0.32120037,0.59941685,-0.041000366,0.12684727,0.27319336,0.22673512,-0.727191,-0.588603,-0.65624,0.85237885,-0.46265125,-0.356094,-0.5079918,-0.5084219,0.6854973,-0.34072304,-0.05092138,-0.22376633,-0.24853897,0.6060028,-0.06774807,-0.14911014,-0.28700542,-0.31110382,0.6317148,-0.16932678,-0.42815745,-0.42529583,-0.49260902,0.72811604,-0.25717545,-0.37150574,-0.21125793
432,0.24485064,-0.18068123,-0.093847275,0.4196539,0.07999039,-0.25260824,-0.3280058,-0.40254402,0.6910696,-0.22077847,-0.026340127,-0.37664986,-0.36885548,0.5477505,-0.20125675,-0.07685268,-0.31063175,-0.32416725,0.6168299,-0.12234211,-0.3529315,-0.31619167,-0.44310856,0.69469833,-0.29572392,-0.5466545,-0.45239735,-0.58955,0.80265427,-0.4082222,0.4298582,0.05072975,0.034719467,0.3944826,0.22077942,-0.13602686,-0.17929077,-0.29529095,0.6601219,-0.1594019,-0.2450118,-0.37526035,-0.40666962,0.64409447,-0.14748955,0.51249075,-0.057679176,0.00034332275,0.32985497,0.121515274,-0.052853465,-0.16817284,-0.1997261,0.5645256,0.005044937,0.47048295,-0.10979843,0.009280205,0.34573174,0.048888206,-0.4056859,-0.45934677,-0.4726715,0.7107239,-0.3332777,0.25602245,-0.10910416,-0.07115841,0.45338917,0.07304096,-0.5478394,-0.30437756,-0.47610855,0.8079853,-0.19348145,-0.19224918,-0.28214073,-0.298728,0.63115406,-0.05087185,-0.42302567,-0.44127846,-0.49192142,0.7269001,-0.32120037,0.59941685,-0.041000366,0.12684727,0.27319336,0.22673512,-0.727191,-0.588603,-0.65624,0.85237885,-0.46265125,-0.356094,-0.5079918,-0.5084219,0.6854973,-0.34072304,-0.05092138,-0.22376633,-0.24853897,0.6060028,-0.06774807,-0.14911014,-0.28700542,-0.31110382,0.6317148,-0.16932678,-0.42815745,-0.42529583,-0.49260902,0.72811604,-0.25717545,-0.37150574,-0.21125793,-0.33791733,0.75610924,-0.17197514,-0.26991916,-0.47185516
433,-0.25260824,-0.3280058,-0.40254402,0.6910696,-0.22077847,-0.026340127,-0.37664986,-0.36885548,0.5477505,-0.20125675,-0.07685268,-0.31063175,-0.32416725,0.6168299,-0.12234211,-0.3529315,-0.31619167,-0.44310856,0.69469833,-0.29572392,-0.5466545,-0.45239735,-0.58955,0.80265427,-0.4082222,0.4298582,0.05072975,0.034719467,0.3944826,0.22077942,-0.13602686,-0.17929077,-0.29529095,0.6601219,-0.1594019,-0.2450118,-0.37526035,-0.40666962,0.64409447,-0.14748955,0.51249075,-0.057679176,0.00034332275,0.32985497,0.121515274,-0.052853465,-0.16817284,-0.1997261,0.5645256,0.005044937,0.47048295,-0.10979843,0.009280205,0.34573174,0.048888206,-0.4056859,-0.45934677,-0.4726715,0.7107239,-0.3332777,0.25602245,-0.10910416,-0.07115841,0.45338917,0.07304096,-0.5478394,-0.30437756,-0.47610855,0.8079853,-0.19348145,-0.19224918,-0.28214073,-0.298728,0.63115406,-0.05087185,-0.42302567,-0.44127846,-0.49192142,0.7269001,-0.32120037,0.59941685,-0.041000366,0.12684727,0.27319336,0.22673512,-0.727191,-0.588603,-0.65624,0.85237885,-0.46265125,-0.356094,-0.5079918,-0.5084219,0.6854973,-0.34072304,-0.05092138,-0.22376633,-0.24853897,0.6060028,-0.06774807,-0.14911014,-0.28700542,-0.31110382,0.6317148,-0.16932678,-0.42815745,-0.42529583,-0.49260902,0.72811604,-0.25717545,-0.37150574,-0.21125793,-0.33791733,0.75610924,-0.17197514,-0.26991916,-0.47185516,-0.43348217,0.6299572,-0.29390335,-0.23668867,-0.24739361
434,-0.026340127,-0.37664986,-0.36885548,0.5477505,-0.20125675,-0.07685268,-0.31063175,-0.32416725,0.6168299,-0.12234211,-0.3529315,-0.31619167,-0.44310856,0.69469833,-0.29572392,-0.5466545,-0.45239735,-0.58955,0.80265427,-0.4082222,0.4298582,0.05072975,0.034719467,0.3944826,0.22077942,-0.13602686,-0.17929077,-0.29529095,0.6601219,-0.1594019,-0.2450118,-0.37526035,-0.40666962,0.64409447,-0.14748955,0.51249075,-0.057679176,0.00034332275,0.32985497,0.121515274,-0.052853465,-0.16817284,-0.1997261,0.5645256,0.005044937,0.47048295,-0.10979843,0.009280205,0.34573174,0.048888206,-0.4056859,-0.45934677,-0.4726715,0.7107239,-0.3332777,0.25602245,-0.10910416,-0.07115841,0.45338917,0.07304096,-0.5478394,-0.30437756,-0.47610855,0.8079853,-0.19348145,-0.19224918,-0.28214073,-0.298728,0.63115406,-0.05087185,-0.42302567,-0.44127846,-0.49192142,0.7269001,-0.32120037,0.59941685,-0.041000366,0.12684727,0.27319336,0.22673512,-0.727191,-0.588603,-0.65624,0.85237885,-0.46265125,-0.356094,-0.5079918,-0.5084219,0.6854973,-0.34072304,-0.05092138,-0.22376633,-0.24853897,0.6060028,-0.06774807,-0.14911014,-0.28700542,-0.31110382,0.6317148,-0.16932678,-0.42815745,-0.42529583,-0.49260902,0.72811604,-0.25717545,-0.37150574,-0.21125793,-0.33791733,0.75610924,-0.17197514,-0.26991916,-0.47185516,-0.43348217,0.6299572,-0.29390335,-0.23668867,-0.24739361,-0.3317299,0.6718092,-0.10795021,-0.41787744,-0.2508688
435,-0.07685268,-0.31063175,-0.32416725,0.6168299,-0.12234211,-0.3529315,-0.31619167,-0.44310856,0.69469833,-0.29572392,-0.5466545,-0.45239735,-0.58955,0.80265427,-0.4082222,0.4298582,0.05072975,0.034719467,0.3944826,0.22077942,-0.13602686,-0.17929077,-0.29529095,0.6601219,-0.1594019,-0.2450118,-0.37526035,-0.40666962,0.64409447,-0.14748955,0.51249075,-0.057679176,0.00034332275,0.32985497,0.121515274,-0.052853465,-0.16817284,-0.1997261,0.5645256,0.005044937,0.47048295,-0.10979843,0.009280205,0.34573174,0.048888206,-0.4056859,-0.45934677,-0.4726715,0.7107239,-0.3332777,0.25602245,-0.10910416,-0.07115841,0.45338917,0.07304096,-0.5478394,-0.30437756,-0.47610855,0.8079853,-0.19348145,-0.19224918,-0.28214073,-0.298728,0.63115406,-0.05087185,-0.42302567,-0.44127846,-0.49192142,0.7269001,-0.32120037,0.59941685,-0.041000366,0.12684727,0.27319336,0.22673512,-0.727191,-0.588603,-0.65624,0.85237885,-0.46265125,-0.356094,-0.5079918,-0.5084219,0.6854973,-0.34072304,-0.05092138,-0.22376633,-0.24853897,0.6060028,-0.06774807,-0.14911014,-0.28700542,-0.31110382,0.6317148,-0.16932678,-0.42815745,-0.42529583,-0.49260902,0.72811604,-0.25717545,-0.37150574,-0.21125793,-0.33791733,0.75610924,-0.17197514,-0.26991916,-0.47185516,-0.43348217,0.6299572,-0.29390335,-0.23668867,-0.24739361,-0.3317299,0.6718092,-0.10795021,-0.41787744,-0.2508688,-0.38948154,0.7832632,-0.20539379,-0.65323246,-0.56775475
436,-0.3529315,-0.31619167,-0.44310856,0.69469833,-0.29572392,-0.5466545,-0.45239735,-0.58955,0.80265427,-0.4082222,0.4298582,0.05072975,0.034719467,0.3944826,0.22077942,-0.13602686,-0.17929077,-0.29529095,0.6601219,-0.1594019,-0.2450118,-0.37526035,-0.40666962,0.64409447,-0.14748955,0.51249075,-0.057679176,0.00034332275,0.32985497,0.121515274,-0.052853465,-0.16817284,-0.1997261,0.5645256,0.005044937,0.47048295,-0.10979843,0.009280205,0.34573174,0.048888206,-0.4056859,-0.45934677,-0.4726715,0.7107239,-0.3332777,0.25602245,-0.10910416,-0.07115841,0.45338917,0.07304096,-0.5478394,-0.30437756,-0.47610855,0.8079853,-0.19348145,-0.19224918,-0.28214073,-0.298728,0.63115406,-0.05087185,-0.42302567,-0.44127846,-0.49192142,0.7269001,-0.32120037,0.59941685,-0.041000366,0.12684727,0.27319336,0.22673512,-0.727191,-0.588603,-0.65624,0.85237885,-0.46265125,-0.356094,-0.5079918,-0.5084219,0.6854973,-0.34072304,-0.05092138,-0.22376633,-0.24853897,0.6060028,-0.06774807,-0.14911014,-0.28700542,-0.31110382,0.6317148,-0.16932678,-0.42815745,-0.42529583,-0.49260902,0.72811604,-0.25717545,-0.37150574,-0.21125793,-0.33791733,0.75610924,-0.17197514,-0.26991916,-0.47185516,-0.43348217,0.6299572,-0.29390335,-0.23668867,-0.24739361,-0.3317299,0.6718092,-0.10795021,-0.41787744,-0.2508688,-0.38948154,0.7832632,-0.20539379,-0.65323246,-0.56775475,-0.66517735,0.8067503,-0.5147648,-0.64299786,-0.4357195
437,-0.5466545,-0.45239735,-0.58955,0.80265427,-0.4082222,0.4298582,0.05072975,0.034719467,0.3944826,0.22077942,-0.13602686,-0.17929077,-0.29529095,0.6601219,-0.1594019,-0.2450118,-0.37526035,-0.40666962,0.64409447,-0.14748955,0.51249075,-0.057679176,0.00034332275,0.32985497,0.121515274,-0.052853465,-0.16817284,-0.1997261,0.5645256,0.005044937,0.47048295,-0.10979843,0.009280205,0.34573174,0.048888206,-0.4056859,-0.45934677,-0.4726715,0.7107239,-0.3332777,0.25602245,-0.10910416,-0.07115841,0.45338917,0.07304096,-0.5478394,-0.30437756,-0.47610855,0.8079853,-0.19348145,-0.19224918,-0.28214073,-0.298728,0.63115406,-0.05087185,-0.42302567,-0.44127846,-0.49192142,0.7269001,-0.32120037,0.59941685,-0.041000366,0.12684727,0.27319336,0.22673512,-0.727191,-0.588603,-0.65624,0.85237885,-0.46265125,-0.356094,-0.5079918,-0.5084219,0.6854973,-0.34072304,-0.05092138,-0.22376633,-0.24853897,0.6060028,-0.06774807,-0.14911014,-0.28700542,-0.31110382,0.6317148,-0.16932678,-0.42815745,-0.42529583,-0.49260902,0.72811604,-0.25717545,-0.37150574,-0.21125793,-0.33791733,0.75610924,-0.17197514,-0.26991916,-0.47185516,-0.43348217,0.6299572,-0.29390335,-0.23668867,-0.24739361,-0.3317299,0.6718092,-0.10795021,-0.41787744,-0.2508688,-0.38948154,0.7832632,-0.20539379,-0.65323246,-0.56775475,-0.66517735,0.8067503,-0.5147648,-0.64299786,-0.4357195,-0.5833626,0.86154175,-0.39515305,-0.6044457,-0.5496874
438,0.4298582,0.05072975,0.034719467,0.3944826,0.22077942,-0.13602686,-0.17929077,-0.29529095,0.6601219,-0.1594019,-0.2450118,-0.37526035,-0.40666962,0.64409447,-0.14748955,0.51249075,-0.057679176,0.00034332275,0.32985497,0.121515274,-0.052853465,-0.16817284,-0.1997261,0.5645256,0.005044937,0.47048295,-0.10979843,0.009280205,0.34573174,0.048888206,-0.4056859,-0.45934677,-0.4726715,0.7107239,-0.3332777,0.25602245,-0.10910416,-0.07115841,0.45338917,0.07304096,-0.5478394,-0.30437756,-0.47610855,0.8079853,-0.19348145,-0.19224918,-0.28214073,-0.298728,0.63115406,-0.05087185,-0.42302567,-0.44127846,-0.49192142,0.7269001,-0.32120037,0.59941685,-0.041000366,0.12684727,0.27319336,0.22673512,-0.727191,-0.588603,-0.65624,0.85237885,-0.46265125,-0.356094,-0.5079918,-0.5084219,0.6854973,-0.34072304,-0.05092138,-0.22376633,-0.24853897,0.6060028,-0.06774807,-0.14911014,-0.28700542,-0.31110382,0.6317148,-0.16932678,-0.42815745,-0.42529583,-0.49260902,0.72811604,-0.25717545,-0.37150574,-0.21125793,-0.33791733,0.75610924,-0.17197514,-0.26991916,-0.47185516,-0.43348217,0.6299572,-0.29390335,-0.23668867,-0.24739361,-0.3317299,0.6718092,-0.10795021,-0.41787744,-0.2508688,-0.38948154,0.7832632,-0.20539379,-0.65323246,-0.56775475,-0.66517735,0.8067503,-0.5147648,-0.64299786,-0.4357195,-0.5833626,0.86154175,-0.39515305,-0.6044457,-0.5496874,-0.7050533,0.8516302,-0.4384985,0.2616949,-0.1862402
439,-0.13602686,-0.17929077,-0.29529095,0.6601219,-0.1594019,-0.2450118,-0.37526035,-0.40666962,0.64409447,-0.14748955,0.51249075,-0.057679176,0.00034332275,0.32985497,0.121515274,-0.052853465,-0.16817284,-0.1997261,0.5645256,0.005044937,0.47048295,-0.10979843,0.009280205,0.34573174,0.048888206,-0.4056859,-0.45934677,-0.4726715,0.7107239,-0.3332777,0.25602245,-0.10910416,-0.07115841,0.45338917,0.07304096,-0.5478394,-0.30437756,-0.47610855,0.8079853,-0.19348145,-0.19224918,-0.28214073,-0.298728,0.63115406,-0.05087185,-0.42302567,-0.44127846,-0.49192142,0.7269001,-0.32120037,0.59941685,-0.041000366,0.12684727,0.27319336,0.22673512,-0.727191,-0.588603,-0.65624,0.85237885,-0.46265125,-0.356094,-0.5079918,-0.5084219,0.6854973,-0.34072304,-0.05092138,-0.22376633,-0.24853897,0.6060028,-0.06774807,-0.14911014,-0.28700542,-0.31110382,0.6317148,-0.16932678,-0.42815745,-0.42529583,-0.49260902,0.72811604,-0.25717545,-0.37150574,-0.21125793,-0.33791733,0.75610924,-0.17197514,-0.26991916,-0.47185516,-0.43348217,0.6299572,-0.29390335,-0.23668867,-0.24739361,-0.3317299,0.6718092,-0.10795021,-0.41787744,-0.2508688,-0.38948154,0.7832632,-0.20539379,-0.65323246,-0.56775475,-0.66517735,0.8067503,-0.5147648,-0.64299786,-0.4357195,-0.5833626,0.86154175,-0.39515305,-0.6044457,-0.5496874,-0.7050533,0.8516302,-0.4384985,0.2616949,-0.1862402,-0.10897255,0.45271587,0.028372765,-0.14642662,-0.2168169
440,-0.2450118,-0.37526035,-0.40666962,0.64409447,-0.14748955,0.51249075,-0.057679176,0.00034332275,0.32985497,0.121515274,-0.052853465,-0.16817284,-0.1997261,0.5645256,0.005044937,0.47048295,-0.10979843,0.009280205,0.34573174,0.048888206,-0.4056859,-0.45934677,-0.4726715,0.7107239,-0.3332777,0.25602245,-0.10910416,-0.07115841,0.45338917,0.07304096,-0.5478394,-0.30437756,-0.47610855,0.8079853,-0.19348145,-0.19224918,-0.28214073,-0.298728,0.63115406,-0.05087185,-0.42302567,-0.44127846,-0.49192142,0.7269001,-0.32120037,0.59941685,-0.041000366,0.12684727,0.27319336,0.22673512,-0.727191,-0.588603,-0.65624,0.85237885,-0.46265125,-0.356094,-0.5079918,-0.5084219,0.6854973,-0.34072304,-0.05092138,-0.22376633,-0.24853897,0.6060028,-0.06774807,-0.14911014,-0.28700542,-0.31110382,0.6317148,-0.16932678,-0.42815745,-0.42529583,-0.49260902,0.72811604,-0.25717545,-0.37150574,-0.21125793,-0.33791733,0.75610924,-0.17197514,-0.26991916,-0.47185516,-0.43348217,0.6299572,-0.29390335,-0.23668867,-0.24739361,-0.3317299,0.6718092,-0.10795021,-0.41787744,-0.2508688,-0.38948154,0.7832632,-0.20539379,-0.65323246,-0.56775475,-0.66517735,0.8067503,-0.5147648,-0.64299786,-0.4357195,-0.5833626,0.86154175,-0.39515305,-0.6044457,-0.5496874,-0.7050533,0.8516302,-0.4384985,0.2616949,-0.1862402,-0.10897255,0.45271587,0.028372765,-0.14642662,-0.2168169,-0.26847744,0.65677357,-0.039292336,-0.30067676,-0.37178612
441,0.51249075,-0.057679176,0.00034332275,0.32985497,0.121515274,-0.052853465,-0.16817284,-0.1997261,0.5645256,0.005044937,0.47048295,-0.10979843,0.009280205,0.34573174,0.048888206,-0.4056859,-0.45934677,-0.4726715,0.7107239,-0.3332777,0.25602245,-0.10910416,-0.07115841,0.45338917,0.07304096,-0.5478394,-0.30437756,-0.47610855,0.8079853,-0.19348145,-0.19224918,-0.28214073,-0.298728,0.63115406,-0.05087185,-0.42302567,-0.44127846,-0.49192142,0.7269001,-0.32120037,0.59941685,-0.041000366,0.12684727,0.27319336,0.22673512,-0.727191,-0.588603,-0.65624,0.85237885,-0.46265125,-0.356094,-0.5079918,-0.5084219,0.6854973,-0.34072304,-0.05092138,-0.22376633,-0.24853897,0.6060028,-0.06774807,-0.14911014,-0.28700542,-0.31110382,0.6317148,-0.16932678,-0.42815745,-0.42529583,-0.49260902,0.72811604,-0.25717545,-0.37150574,-0.21125793,-0.33791733,0.75610924,-0.17197514,-0.26991916,-0.47185516,-0.43348217,0.6299572,-0.29390335,-0.23668867,-0.24739361,-0.3317299,0.6718092,-0.10795021,-0.41787744,-0.2508688,-0.38948154,0.7832632,-0.20539379,-0.65323246,-0.56775475,-0.66517735,0.8067503,-0.5147648,-0.64299786,-0.4357195,-0.5833626,0.86154175,-0.39515305,-0.6044457,-0.5496874,-0.7050533,0.8516302,-0.4384985,0.2616949,-0.1862402,-0.10897255,0.45271587,0.028372765,-0.14642662,-0.2168169,-0.26847744,0.65677357,-0.039292336,-0.30067676,-0.37178612,-0.4211073,0.6942673,-0.23930836,-0.003538251,-0.18693542
442,-0.052853465,-0.16817284,-0.1997261,0.5645256,0.005044937,0.47048295,-0.10979843,0.009280205,0.34573174,0.048888206,-0.4056859,-0.45934677,-0.4726715,0.7107239,-0.3332777,0.25602245,-0.10910416,-0.07115841,0.45338917,0.07304096,-0.5478394,-0.30437756,-0.47610855,0.8079853,-0.19348145,-0.19224918,-0.28214073,-0.298728,0.63115406,-0.05087185,-0.42302567,-0.44127846,-0.49192142,0.7269001,-0.32120037,0.59941685,-0.041000366,0.12684727,0.27319336,0.22673512,-0.727191,-0.588603,-0.65624,0.85237885,-0.46265125,-0.356094,-0.5079918,-0.5084219,0.6854973,-0.34072304,-0.05092138,-0.22376633,-0.24853897,0.6060028,-0.06774807,-0.14911014,-0.28700542,-0.31110382,0.6317148,-0.16932678,-0.42815745,-0.42529583,-0.49260902,0.72811604,-0.25717545,-0.37150574,-0.21125793,-0.33791733,0.75610924,-0.17197514,-0.26991916,-0.47185516,-0.43348217,0.6299572,-0.29390335,-0.23668867,-0.24739361,-0.3317299,0.6718092,-0.10795021,-0.41787744,-0.2508688,-0.38948154,0.7832632,-0.20539379,-0.65323246,-0.56775475,-0.66517735,0.8067503,-0.5147648,-0.64299786,-0.4357195,-0.5833626,0.86154175,-0.39515305,-0.6044457,-0.5496874,-0.7050533,0.8516302,-0.4384985,0.2616949,-0.1862402,-0.10897255,0.45271587,0.028372765,-0.14642662,-0.2168169,-0.26847744,0.65677357,-0.039292336,-0.30067676,-0.37178612,-0.4211073,0.6942673,-0.23930836,-0.003538251,-0.18693542,-0.20728874,0.56226254,-0.056993484,-0.82387286,-0.6219597
443,0.47048295,-0.10979843,0.009280205,0.34573174,0.048888206,-0.4056859,-0.45934677,-0.4726715,0.7107239,-0.3332777,0.25602245,-0.10910416,-0.07115841,0.45338917,0.07304096,-0.5478394,-0.30437756,-0.47610855,0.8079853,-0.19348145,-0.19224918,-0.28214073,-0.298728,0.63115406,-0.05087185,-0.42302567,-0.44127846,-0.49192142,0.7269001,-0.32120037,0.59941685,-0.041000366,0.12684727,0.27319336,0.22673512,-0.727191,-0.588603,-0.65624,0.85237885,-0.46265125,-0.356094,-0.5079918,-0.5084219,0.6854973,-0.34072304,-0.05092138,-0.22376633,-0.24853897,0.6060028,-0.06774807,-0.14911014,-0.28700542,-0.31110382,0.6317148,-0.16932678,-0.42815745,-0.42529583,-0.49260902,0.72811604,-0.25717545,-0.37150574,-0.21125793,-0.33791733,0.75610924,-0.17197514,-0.26991916,-0.47185516,-0.43348217,0.6299572,-0.29390335,-0.23668867,-0.24739361,-0.3317299,0.6718092,-0.10795021,-0.41787744,-0.2508688,-0.38948154,0.7832632,-0.20539379,-0.65323246,-0.56775475,-0.66517735,0.8067503,-0.5147648,-0.64299786,-0.4357195,-0.5833626,0.86154175,-0.39515305,-0.6044457,-0.5496874,-0.7050533,0.8516302,-0.4384985,0.2616949,-0.1862402,-0.10897255,0.45271587,0.028372765,-0.14642662,-0.2168169,-0.26847744,0.65677357,-0.039292336,-0.30067676,-0.37178612,-0.4211073,0.6942673,-0.23930836,-0.003538251,-0.18693542,-0.20728874,0.56226254,-0.056993484,-0.82387286,-0.6219597,-0.7717433,0.9147253,-0.4844904,-0.68785846,-0.64419746
