time,EstimatedRemainingTimeContext,SimulationLeftNumber,SimulationElapsedTime,NotFinishedOnTime,MinimumCoresContext,NotFinished,WillFinishTooSoonContext,NotFinishedOnTimeContext,MinimumCores,ETPercentile,RemainingSimulationTimeMetric,TotalCores
1612876911,678.05,null,null,null,null,null,null,null,null,null,null,null
1612876941,626.5,null,null,null,null,null,null,null,null,null,null,null
1612876971,617.75,null,null,null,null,null,null,null,null,null,null,null
1612877001,562.35,null,null,null,null,null,null,null,null,null,null,null
1612877031,560.0,null,null,null,null,null,null,null,null,null,null,null
1612877061,508.875,null,null,null,null,null,null,null,null,null,null,null
1612877091,465.8,null,null,null,null,null,null,null,null,null,null,null
1612877121,443.7,null,null,null,null,null,null,null,null,null,null,null
1612877151,392.7,null,null,null,null,null,null,null,null,null,null,null
1612877181,331.5,null,null,null,null,null,null,null,null,null,null,null
1612877211,279.5,null,null,null,null,null,null,null,null,null,null,null
1612877241,224.0,null,null,null,null,null,null,null,null,null,null,null
1612877271,265.5,null,null,null,null,null,null,null,null,null,null,null
1612877301,258.0,null,null,null,null,null,null,null,null,null,null,null
1612877331,375.1,null,null,null,null,null,null,null,null,null,null,null
1612877361,365.8,null,null,null,null,null,null,null,null,null,null,null
1612877391,356.5,null,null,null,null,null,null,null,null,null,null,null
1612877421,492.0,null,null,null,null,null,null,null,null,null,null,null
1612877451,490.6071428571428,null,null,null,null,null,null,null,null,null,null,null
1612877481,480.4285714285714,null,null,null,null,null,null,null,null,null,null,null
1612877511,472.2857142857143,null,null,null,null,null,null,null,null,null,null,null
1612877541,466.1785714285714,null,null,null,null,null,null,null,null,null,null,null
1612877571,456.0,null,null,null,null,null,null,null,null,null,null,null
1612877601,441.75,null,null,null,null,null,null,null,null,null,null,null
1612877631,421.3928571428572,null,null,null,null,null,null,null,null,null,null,null
1612877661,416.3571428571428,null,null,null,null,null,null,null,null,null,null,null
1612877691,372.5357142857143,null,null,null,null,null,null,null,null,null,null,null
1612877721,330.0,null,null,null,null,null,null,null,null,null,null,null
1612877751,326.0,null,null,null,null,null,null,null,null,null,null,null
1612877781,308.3928571428572,null,null,null,null,null,null,null,null,null,null,null
1612877811,302.5,null,null,null,null,null,null,null,null,null,null,null
1612877841,296.6071428571428,null,null,null,null,null,null,null,null,null,null,null
1612877871,286.7857142857143,null,null,null,null,null,null,null,null,null,null,null
1612877901,278.9285714285714,null,null,null,null,null,null,null,null,null,null,null
1612877931,273.0357142857143,null,null,null,null,null,null,null,null,null,null,null
1612877961,153.3214285714286,null,null,null,null,null,null,null,null,null,null,null
1612877991,91.0,null,null,null,null,null,null,null,null,null,null,null
1612878021,27.32142857142857,null,null,null,null,null,null,null,null,null,null,null
1612878051,18.21428571428572,null,null,null,null,null,null,null,null,null,null,null
1612878081,13.0,null,null,null,null,null,null,null,null,null,null,null
1612874109,null,900,20,null,null,null,null,null,null,39,7180,1
1612874139,null,900,50,null,null,null,null,null,null,39,7150,1
1612874169,null,899,80,null,null,null,null,null,null,39,7120,1
1612874199,null,899,110,null,null,null,null,null,null,39,7090,1
1612874229,null,898,140,null,null,null,null,null,null,40,7060,1
1612874259,null,898,170,null,null,null,null,null,null,40,7030,1
1612874289,null,898,200,null,null,null,null,null,null,40,7000,1
1612874319,null,897,230,null,null,null,null,null,null,51,6970,1
1612874349,null,897,260,null,null,null,null,null,null,51,6940,1
1612874379,null,897,290,null,null,null,null,null,null,51,6910,3
1612874409,null,896,320,null,null,null,null,null,null,58,6880,3
1612874439,null,896,350,null,null,null,null,null,null,58,6850,3
1612874469,null,896,380,null,null,null,null,null,null,58,6820,5
1612874499,null,893,410,null,null,null,null,null,null,63,6790,5
1612874529,null,893,440,null,null,null,null,null,null,63,6760,5
1612874559,null,891,470,null,null,null,null,null,null,63,6730,5
1612874589,null,888,500,null,null,null,null,null,null,93,6700,5
1612874619,null,888,530,null,null,null,null,null,null,93,6670,5
1612874649,null,886,560,null,null,null,null,null,null,98,6640,5
1612874679,null,883,590,null,null,null,null,null,null,94,6610,5
1612874709,null,883,620,null,null,null,null,null,null,94,6580,5
1612874739,null,882,650,null,null,null,null,null,null,95,6550,7
1612874769,null,878,680,null,null,null,null,null,null,92,6520,7
1612874799,null,878,710,null,null,null,null,null,null,92,6490,7
1612874829,null,877,740,null,null,null,null,null,null,93,6460,9
1612874859,null,872,770,null,null,null,null,null,null,93,6430,9
1612874889,null,869,800,null,null,null,null,null,null,93,6400,9
1612874919,null,869,830,null,null,null,null,null,null,93,6370,9
1612874949,null,865,860,null,null,null,null,null,null,85,6340,9
1612874979,null,860,890,null,null,null,null,null,null,86,6310,9
1612875009,null,860,920,null,null,null,null,null,null,86,6280,9
1612875039,null,856,950,null,null,null,null,null,null,92,6250,9
1612875069,null,855,980,null,null,null,null,null,null,92,6220,9
1612875099,null,851,1010,null,null,null,null,null,null,92,6190,11
1612875129,null,847,1040,null,null,null,null,null,null,90,6160,11
1612875159,null,844,1070,null,null,null,null,null,null,91,6130,11
1612875189,null,839,1100,null,null,null,null,null,null,89,6100,13
1612875219,null,837,1130,null,null,null,null,null,null,89,6070,13
1612875249,null,833,1160,null,null,null,null,null,null,91,6040,13
1612875279,null,828,1190,null,null,null,null,null,null,90,6010,15
1612875309,null,821,1220,null,null,null,null,null,null,87,5980,15
1612875339,null,819,1250,null,null,null,null,null,null,88,5950,15
1612875369,null,813,1280,null,null,null,null,null,null,87,5920,15
