time,EstimatedRemainingTimeContext,SimulationLeftNumber,SimulationElapsedTime,NotFinishedOnTime,MinimumCoresContext,WillFinishTooSoonContext,NotFinishedOnTimeContext,RemainingSimulationTimeMetric,TotalCores
1607510103,null,513,4953,null,null,null,null,2247,5
1607510133,null,510,4983,null,null,null,null,2217,5
1607510163,null,508,5013,null,null,null,null,2187,5
1607510193,null,505,5043,null,null,null,null,2157,5
1607510223,null,503,5073,null,null,null,null,2127,5
1607510253,null,501,5103,null,null,null,null,2097,5
1607510283,null,499,5133,null,null,null,null,2067,5
1607510313,null,496,5163,null,null,null,null,2037,5
1607510343,null,494,5193,null,null,null,null,2007,5
1607510373,null,493,5223,null,null,null,null,1977,5
1607510403,null,490,5253,null,null,null,null,1947,5
1607510433,null,487,5283,null,null,null,null,1917,5
1607510463,null,487,5313,null,null,null,null,1887,5
1607510493,null,484,5343,null,null,null,null,1857,5
1607510523,null,480,5373,null,null,null,null,1827,5
1607510553,null,480,5403,null,null,null,null,1797,5
1607510583,null,477,5433,null,null,null,null,1767,5
1607510613,null,473,5463,null,null,null,null,1737,5
1607510643,null,472,5493,null,null,null,null,1707,5
1607510673,null,471,5523,null,null,null,null,1677,5
1607510703,null,468,5553,null,null,null,null,1647,5
1607510733,null,466,5583,null,null,null,null,1617,5
1607510763,null,465,5613,null,null,null,null,1587,5
1607510793,null,462,5643,null,null,null,null,1557,5
1607510823,null,461,5673,null,null,null,null,1527,5
1607510853,null,443,5703,null,null,null,null,1497,5
1607510883,null,442,5733,null,null,null,null,1467,5
1607510913,null,439,5763,null,null,null,null,1437,5
1607510943,null,437,5793,null,null,null,null,1407,5
1607510973,null,436,5823,null,null,null,null,1377,5
1607511003,null,433,5853,null,null,null,null,1347,5
1607511033,null,432,5883,null,null,null,null,1317,5
1607511063,null,414,5913,null,null,null,null,1287,5
1607511093,null,411,5943,null,null,null,null,1257,5
1607511123,null,410,5973,null,null,null,null,1227,5
1607511153,null,408,6003,null,null,null,null,1197,5
1607511183,null,405,6033,null,null,null,null,1167,5
1607511213,null,404,6063,null,null,null,null,1137,5
1607511243,null,402,6093,null,null,null,null,1107,5
1607511273,null,384,6123,null,null,null,null,1077,5
1607511303,null,381,6153,null,null,null,null,1047,5
1607511333,null,378,6183,null,null,null,null,1017,5
1607511363,null,377,6213,null,null,null,null,987,5
1607511393,null,376,6243,null,null,null,null,957,5
1607511423,null,372,6273,null,null,null,null,927,5
1607511453,null,371,6303,null,null,null,null,897,5
1607511483,null,352,6333,null,null,null,null,867,5
1607511513,null,349,6363,null,null,null,null,837,5
1607511543,null,346,6393,null,null,null,null,807,5
1607511573,null,346,6423,null,null,null,null,777,5
1607511603,null,343,6453,null,null,null,null,747,5
1607511633,null,342,6483,null,null,null,null,717,5
1607511663,null,321,6513,null,null,null,null,687,5
1607511693,null,318,6543,null,null,null,null,657,5
1607511723,null,316,6573,null,null,null,null,627,5
1607511753,null,315,6603,null,null,null,null,597,5
1607511783,null,312,6633,null,null,null,null,567,5
1607511813,null,290,6663,null,null,null,null,537,5
1607511843,null,289,6693,null,null,null,null,507,5
1607511873,null,287,6723,null,null,null,null,477,5
1607511903,null,284,6753,null,null,null,null,447,5
1607511933,null,283,6783,null,null,null,null,417,5
1607511963,null,281,6813,null,null,null,null,387,5
1607511993,null,256,6843,null,null,null,null,357,5
1607512023,null,256,6873,null,null,null,null,327,5
1607512053,null,253,6903,null,null,null,null,297,5
1607512083,null,251,6933,null,null,null,null,267,5
1607512113,null,228,6963,null,null,null,null,237,5
1607512143,null,225,6993,null,null,null,null,207,5
1607512173,null,223,7023,null,null,null,null,177,5
1607512203,null,222,7053,null,null,null,null,147,5
1607512233,null,197,7083,null,null,null,null,117,5
1607512263,null,194,7113,null,null,null,null,87,5
1607512293,null,192,7143,null,null,null,null,57,5
1607512323,null,191,7173,null,null,null,null,27,5
1607512353,null,165,7203,null,null,null,null,-3,5
1607512383,null,161,7233,null,null,null,null,-33,5
1607512413,null,387,7263,null,null,null,null,-63,3
1607512443,null,387,7293,null,null,null,null,-93,3
1607512473,null,384,7323,null,null,null,null,-123,3
1607512503,null,383,7353,null,null,null,null,-153,3
1607512533,null,380,7383,null,null,null,null,-183,3
1607512563,null,378,7413,null,null,null,null,-213,3
1607512593,null,377,7443,null,null,null,null,-243,3
1607512623,null,375,7473,null,null,null,null,-273,3
1607512653,null,373,7503,null,null,null,null,-303,3
1607512683,null,373,7533,null,null,null,null,-333,3
1607512713,null,370,7563,null,null,null,null,-363,3
1607512743,null,367,7593,null,null,null,null,-393,3
1607512773,null,367,7623,null,null,null,null,-423,5
1607512803,null,364,7653,null,null,null,null,-453,5
1607512833,null,363,7683,null,null,null,null,-483,5
1607512863,null,361,7713,null,null,null,null,-513,5
1607512893,null,358,7743,null,null,null,null,-543,5
1607512923,null,356,7773,null,null,null,null,-573,5
1607512953,null,355,7803,null,null,null,null,-603,5
1607512983,null,352,7833,null,null,null,null,-633,5
1607513013,null,348,7863,null,null,null,null,-663,5
1607513043,null,348,7893,null,null,null,null,-693,5
1607513073,null,343,7923,null,null,null,null,-723,5
1607513103,null,341,7953,null,null,null,null,-753,5
1607513133,null,340,7983,null,null,null,null,-783,5
1607513163,null,334,8013,null,null,null,null,-813,7
1607513193,null,332,8043,null,null,null,null,-843,7
1607513223,null,330,8073,null,null,null,null,-873,7
1607513253,null,326,8103,null,null,null,null,-903,9
1607513283,null,323,8133,null,null,null,null,-933,9
1607513313,null,320,8163,null,null,null,null,-963,9
1607513343,null,317,8193,null,null,null,null,-993,9
1607513373,null,310,8223,null,null,null,null,-1023,9
1607513403,null,308,8253,null,null,null,null,-1053,9
1607513433,null,307,8283,null,null,null,null,-1083,9
1607513463,null,301,8313,null,null,null,null,-1113,9
1607513493,null,294,8343,null,null,null,null,-1143,9
1607513523,null,292,8373,null,null,null,null,-1173,9
1607513553,null,284,8403,null,null,null,null,-1203,9
1607513583,null,275,8433,null,null,null,null,-1233,9
1607513613,null,267,8463,null,null,null,null,-1263,9
1607513643,null,265,8493,null,null,null,null,-1293,9
1607513673,null,254,8523,null,null,null,null,-1323,9
1607513703,null,250,8553,null,null,null,null,-1353,9
1607513733,null,249,8583,null,null,null,null,-1383,9
1607513763,null,239,8613,null,null,null,null,-1413,9
1607513793,null,237,8643,null,null,null,null,-1443,9
1607513823,null,249,8673,null,null,null,null,-1473,7
1607513853,null,242,8703,null,null,null,null,-1503,7
1607513883,null,241,8733,null,null,null,null,-1533,7
1607513913,null,236,8763,null,null,null,null,-1563,7
1607513943,null,228,8793,null,null,null,null,-1593,7
1607513973,null,226,8823,null,null,null,null,-1623,7
1607514003,null,215,8853,null,null,null,null,-1653,7
1607514033,null,210,8883,null,null,null,null,-1683,7
1607514063,null,205,8913,null,null,null,null,-1713,7
1607514093,null,199,8943,null,null,null,null,-1743,7
1607514123,null,196,8973,null,null,null,null,-1773,7
1607514153,null,187,9003,null,null,null,null,-1803,7
1607514183,null,185,9033,null,null,null,null,-1833,7
1607514213,null,179,9063,null,null,null,null,-1863,7
1607514243,null,175,9093,null,null,null,null,-1893,7
1607514273,null,169,9123,null,null,null,null,-1923,7
1607514303,null,140,9153,null,null,null,null,-1953,7
1607514333,null,122,9183,null,null,null,null,-1983,7
1607514363,null,109,9213,null,null,null,null,-2013,7
1607514393,null,78,9243,null,null,null,null,-2043,7
1607514423,null,47,9273,null,null,null,null,-2073,7
1607514453,null,147,9303,null,null,null,null,-2103,5
1607514483,null,125,9333,null,null,null,null,-2133,5
1607514513,null,125,9363,null,null,null,null,-2163,3
1607514543,null,225,9393,null,null,null,null,-2193,3
1607514573,null,221,9423,null,null,null,null,-2223,3
1607514603,null,221,9453,null,null,null,null,-2253,3
1607514633,null,215,9483,null,null,null,null,-2283,3
1607514663,null,213,9513,null,null,null,null,-2313,3
1607514693,null,209,9543,null,null,null,null,-2343,3
1607514723,null,205,9573,null,null,null,null,-2373,3
1607514753,null,204,9603,null,null,null,null,-2403,3
1607514783,null,197,9633,null,null,null,null,-2433,3
1607514813,null,192,9663,null,null,null,null,-2463,3
1607514843,null,185,9693,null,null,null,null,-2493,3
1607514873,null,180,9723,null,null,null,null,-2523,5
1607514903,null,165,9753,null,null,null,null,-2553,5
1607514933,null,152,9783,null,null,null,null,-2583,5
1607514963,null,149,9813,null,null,null,null,-2613,5
1607514993,null,134,9843,null,null,null,null,-2643,7
1607515023,null,131,9873,null,null,null,null,-2673,7
1607515053,null,129,9903,null,null,null,null,-2703,7
1607515083,null,121,9933,null,null,null,null,-2733,7
1607515113,null,85,9963,null,null,null,null,-2763,7
1607515143,null,117,9993,null,null,null,null,-2793,5
1607515173,null,84,10023,null,null,null,null,-2823,5
1607515203,null,83,10053,null,null,null,null,-2853,5
1607515233,null,77,10083,null,null,null,null,-2883,5
1607515263,null,56,10113,null,null,null,null,-2913,5
1607515293,null,49,10143,null,null,null,null,-2943,5
1607515323,null,42,10173,null,null,null,null,-2973,5
1607515353,null,39,10203,null,null,null,null,-3003,3
1607515383,null,80,10233,null,null,null,null,-3033,3
1607515413,null,72,10263,null,null,null,null,-3063,3
1607515443,null,65,10293,null,null,null,null,-3093,3
1607515473,null,65,10323,null,null,null,null,-3123,3
1607515503,null,61,10353,null,null,null,null,-3153,3
1607515533,null,50,10383,null,null,null,null,-3183,3
1607515563,null,43,10413,null,null,null,null,-3213,3
1607515593,null,42,10443,null,null,null,null,-3243,3
1607515623,null,42,10473,null,null,null,null,-3273,3
1607515653,null,36,10503,null,null,null,null,-3303,3
1607515683,null,35,10533,null,null,null,null,-3333,3
1607515713,null,35,10563,null,null,null,null,-3363,5
1607515743,null,30,10593,null,null,null,null,-3393,5
1607515773,null,29,10623,null,null,null,null,-3423,5
1607515803,null,29,10653,null,null,null,null,-3453,5
1607515834,null,23,10683,null,null,null,null,-3483,7
1607515863,null,22,10713,null,null,null,null,-3513,7
1607515893,null,19,10743,null,null,null,null,-3543,7
1607515923,null,18,10773,null,null,null,null,-3573,7
1606915400,null,null,null,7664.0,null,null,null,null,null
1606915430,null,null,null,7681.5,null,null,null,null,null
1606915455,null,null,null,7710.5,null,null,null,null,null
1606915485,null,null,null,7728.0,null,null,null,null,null
1606915515,null,null,null,9988.0,null,null,null,null,null
1606915545,null,null,null,10018.0,null,null,null,null,null
1606915575,null,null,null,11825.0,null,null,null,null,null
1606915605,null,null,null,12733.0,null,null,null,null,null
1606915635,null,null,null,12763.0,null,null,null,null,null
1606915665,null,null,null,13222.0,null,null,null,null,null
1606915695,null,null,null,13680.0,null,null,null,null,null
1606915725,null,null,null,13710.0,null,null,null,null,null
1606915755,null,null,null,14167.0,null,null,null,null,null
1606915785,null,null,null,14643.0,null,null,null,null,null
1606915815,null,null,null,14653.0,null,null,null,null,null
1606915845,null,null,null,14663.0,null,null,null,null,null
1606915875,null,null,null,15138.0,null,null,null,null,null
1606915905,null,null,null,15147.5,null,null,null,null,null
1606915935,null,null,null,15157.0,null,null,null,null,null
1606915965,null,null,null,15187.0,null,null,null,null,null
1606915995,null,null,null,15196.5,null,null,null,null,null
1606916025,null,null,null,15649.0,null,null,null,null,null
1606916055,null,null,null,15679.0,null,null,null,null,null
1606916085,null,null,null,15688.0,null,null,null,null,null
1606916115,null,null,null,15697.0,null,null,null,null,null
1606916145,null,null,null,15727.0,null,null,null,null,null
1606916175,null,null,null,15736.0,null,null,null,null,null
1606916205,null,null,null,16186.0,null,null,null,null,null
1606916235,null,null,null,16216.0,null,null,null,null,null
1606916265,null,null,null,16224.5,null,null,null,null,null
1606916295,null,null,null,16254.5,null,null,null,null,null
1606916325,null,null,null,16263.0,null,null,null,null,null
1606916355,null,null,null,16271.5,null,null,null,null,null
1606916385,null,null,null,16301.5,null,null,null,null,null
1606916415,null,null,null,16310.0,null,null,null,null,null
1606916445,null,null,null,16318.5,null,null,null,null,null
1606916475,null,null,null,16348.5,null,null,null,null,null
1606916505,null,null,null,16357.0,null,null,null,null,null
1606916535,null,null,null,16803.0,null,null,null,null,null
1606916565,null,null,null,16833.0,null,null,null,null,null
1606916595,null,null,null,16841.0,null,null,null,null,null
1606916625,null,null,null,16849.0,null,null,null,null,null
1606916655,null,null,null,16879.0,null,null,null,null,null
1606916685,null,null,null,16887.0,null,null,null,null,null
1606916715,null,null,null,16895.0,null,null,null,null,null
1606916745,null,null,null,16925.0,null,null,null,null,null
1606916775,null,null,null,16911.0,null,null,null,null,null
1606916805,null,null,null,16485.0,null,null,null,null,null
1606916835,null,null,null,16060.0,null,null,null,null,null
1606916865,null,null,null,16090.0,null,null,null,null,null
1606916895,null,null,null,16099.0,null,null,null,null,null
1606916925,null,null,null,16129.0,null,null,null,null,null
1606916955,null,null,null,16138.0,null,null,null,null,null
1606916985,null,null,null,16579.0,null,null,null,null,null
1606917015,null,null,null,16609.0,null,null,null,null,null
1606917045,null,null,null,16617.5,null,null,null,null,null
1606917075,null,null,null,16626.0,null,null,null,null,null
1606917105,null,null,null,16656.0,null,null,null,null,null
1606917135,null,null,null,16664.5,null,null,null,null,null
1606917165,null,null,null,16694.5,null,null,null,null,null
1606917195,null,null,null,16703.0,null,null,null,null,null
1606917225,null,null,null,16711.5,null,null,null,null,null
1606917255,null,null,null,16741.5,null,null,null,null,null
1606917285,null,null,null,16750.0,null,null,null,null,null
1606917315,null,null,null,16758.5,null,null,null,null,null
1606917345,null,null,null,16788.5,null,null,null,null,null
1606917375,null,null,null,16797.0,null,null,null,null,null
1606917405,null,null,null,16827.0,null,null,null,null,null
1606917435,null,null,null,16835.5,null,null,null,null,null
1606917465,null,null,null,17271.0,null,null,null,null,null
1606917495,null,null,null,17301.0,null,null,null,null,null
1606917525,null,null,null,17309.0,null,null,null,null,null
1606917555,null,null,null,17317.0,null,null,null,null,null
1606917585,null,null,null,17347.0,null,null,null,null,null
1606917615,null,null,null,17355.0,null,null,null,null,null
1606917645,null,null,null,17385.0,null,null,null,null,null
1606917675,null,null,null,17393.0,null,null,null,null,null
1606917705,null,null,null,17401.0,null,null,null,null,null
1606917735,null,null,null,17431.0,null,null,null,null,null
1606917765,null,null,null,17439.0,null,null,null,null,null
1606917795,null,null,null,17447.0,null,null,null,null,null
1606917825,null,null,null,17477.0,null,null,null,null,null
1606917855,null,null,null,17485.0,null,null,null,null,null
1606917885,null,null,null,17493.0,null,null,null,null,null
1606917915,null,null,null,17523.0,null,null,null,null,null
1606917945,null,null,null,17531.0,null,null,null,null,null
1606917975,null,null,null,17561.0,null,null,null,null,null
1606918005,null,null,null,17569.0,null,null,null,null,null
1606918035,null,null,null,17577.0,null,null,null,null,null
1606918065,null,null,null,17607.0,null,null,null,null,null
1606918095,null,null,null,17615.0,null,null,null,null,null
1606918125,null,null,null,17579.0,null,null,null,null,null
1606918155,null,null,null,17168.5,null,null,null,null,null
1606918185,null,null,null,17198.5,null,null,null,null,null
1606918215,null,null,null,17207.0,null,null,null,null,null
1606918245,null,null,null,17215.5,null,null,null,null,null
1606918275,null,null,null,17245.5,null,null,null,null,null
1606918305,null,null,null,17254.0,null,null,null,null,null
1606918335,null,null,null,17284.0,null,null,null,null,null
1606918365,null,null,null,17292.5,null,null,null,null,null
1606918395,null,null,null,17301.0,null,null,null,null,null
1606918425,null,null,null,17331.0,null,null,null,null,null
1606918455,null,null,null,17339.5,null,null,null,null,null
1606918485,null,null,null,17348.0,null,null,null,null,null
1606918515,null,null,null,17378.0,null,null,null,null,null
1606918545,null,null,null,17386.5,null,null,null,null,null
1606918575,null,null,null,17416.5,null,null,null,null,null
1606918605,null,null,null,17425.0,null,null,null,null,null
1606918635,null,null,null,17433.5,null,null,null,null,null
1606918665,null,null,null,17463.5,null,null,null,null,null
1606918695,null,null,null,17472.0,null,null,null,null,null
1606918725,null,null,null,17480.5,null,null,null,null,null
1606918755,null,null,null,17510.5,null,null,null,null,null
1606918785,null,null,null,17519.0,null,null,null,null,null
1606918815,null,null,null,17527.5,null,null,null,null,null
1606918845,null,null,null,17557.5,null,null,null,null,null
1606918875,null,null,null,17977.0,null,null,null,null,null
1606918905,null,null,null,18007.0,null,null,null,null,null
1606918935,null,null,null,18015.0,null,null,null,null,null
1606918965,null,null,null,18023.0,null,null,null,null,null
1606918995,null,null,null,18053.0,null,null,null,null,null
1606919025,null,null,null,18061.0,null,null,null,null,null
1606919055,null,null,null,18069.0,null,null,null,null,null
1606919085,null,null,null,18099.0,null,null,null,null,null
1606919115,null,null,null,18107.0,null,null,null,null,null
1606919145,null,null,null,18137.0,null,null,null,null,null
1606919175,null,null,null,18145.0,null,null,null,null,null
1606919205,null,null,null,18153.0,null,null,null,null,null
1606919235,null,null,null,18183.0,null,null,null,null,null
1606919265,null,null,null,18191.0,null,null,null,null,null
1606919295,null,null,null,18199.0,null,null,null,null,null
1606919325,null,null,null,18229.0,null,null,null,null,null
1606919355,null,null,null,18237.0,null,null,null,null,null
1606919385,null,null,null,18267.0,null,null,null,null,null
1606919415,null,null,null,18275.0,null,null,null,null,null
1606919445,null,null,null,17813.5,null,null,null,null,null
1606919475,null,null,null,17822.0,null,null,null,null,null
1606919505,null,null,null,17449.0,null,null,null,null,null
1606919535,null,null,null,17458.0,null,null,null,null,null
1606919565,null,null,null,17869.0,null,null,null,null,null
1606919595,null,null,null,17899.0,null,null,null,null,null
1606919625,null,null,null,17907.5,null,null,null,null,null
1606919655,null,null,null,17916.0,null,null,null,null,null
1606919685,null,null,null,17946.0,null,null,null,null,null
1606919715,null,null,null,17954.5,null,null,null,null,null
1606919745,null,null,null,17984.5,null,null,null,null,null
1606919775,null,null,null,17993.0,null,null,null,null,null
1606919805,null,null,null,18001.5,null,null,null,null,null
1606919835,null,null,null,18031.5,null,null,null,null,null
1606919865,null,null,null,18040.0,null,null,null,null,null
1606919895,null,null,null,18048.5,null,null,null,null,null
1606919925,null,null,null,18078.5,null,null,null,null,null
1606919955,null,null,null,18087.0,null,null,null,null,null
1606919985,null,null,null,18117.0,null,null,null,null,null
1606920015,null,null,null,18125.5,null,null,null,null,null
1606920045,null,null,null,18134.0,null,null,null,null,null
1606920075,null,null,null,18164.0,null,null,null,null,null
1606920105,null,null,null,18172.5,null,null,null,null,null
1606920135,null,null,null,18181.0,null,null,null,null,null
1606920165,null,null,null,18211.0,null,null,null,null,null
1606920195,null,null,null,18219.5,null,null,null,null,null
1606920225,null,null,null,18228.0,null,null,null,null,null
1606920255,null,null,null,18258.0,null,null,null,null,null
1606920285,null,null,null,18266.5,null,null,null,null,null
1606920315,null,null,null,18296.5,null,null,null,null,null
1606920345,null,null,null,18305.0,null,null,null,null,null
1606920375,null,null,null,18313.5,null,null,null,null,null
1606920405,null,null,null,18343.5,null,null,null,null,null
1606920435,null,null,null,18352.0,null,null,null,null,null
1606920465,null,null,null,18360.5,null,null,null,null,null
1606920495,null,null,null,18390.5,null,null,null,null,null
1606920525,null,null,null,18399.0,null,null,null,null,null
1606920555,null,null,null,18429.0,null,null,null,null,null
1606920585,null,null,null,18437.5,null,null,null,null,null
1606920615,null,null,null,18446.0,null,null,null,null,null
1606920645,null,null,null,18476.0,null,null,null,null,null
1606920675,null,null,null,18484.5,null,null,null,null,null
1606920705,null,null,null,18019.0,null,null,null,null,null
1606920735,null,null,null,18028.0,null,null,null,null,null
1606920765,null,null,null,18058.0,null,null,null,null,null
1606920795,null,null,null,18067.0,null,null,null,null,null
1606920825,null,null,null,18076.0,null,null,null,null,null
1606920855,null,null,null,18106.0,null,null,null,null,null
1606920885,null,null,null,18115.0,null,null,null,null,null
1606920915,null,null,null,18145.0,null,null,null,null,null
1606920945,null,null,null,18154.0,null,null,null,null,null
1606920975,null,null,null,18163.0,null,null,null,null,null
1606921005,null,null,null,18193.0,null,null,null,null,null
1606921035,null,null,null,18202.0,null,null,null,null,null
1606921065,null,null,null,18211.0,null,null,null,null,null
1606921095,null,null,null,18241.0,null,null,null,null,null
1606921125,null,null,null,18250.0,null,null,null,null,null
1606921155,null,null,null,18259.0,null,null,null,null,null
1606921185,null,null,null,18289.0,null,null,null,null,null
1606921215,null,null,null,18298.0,null,null,null,null,null
1606921245,null,null,null,18328.0,null,null,null,null,null
1606921275,null,null,null,18337.0,null,null,null,null,null
1606921305,null,null,null,18346.0,null,null,null,null,null
1606921335,null,null,null,18376.0,null,null,null,null,null
1606921365,null,null,null,18385.0,null,null,null,null,null
1606921395,null,null,null,18394.0,null,null,null,null,null
1606921425,null,null,null,18424.0,null,null,null,null,null
1606921455,null,null,null,18433.0,null,null,null,null,null
1606921485,null,null,null,18463.0,null,null,null,null,null
1606921515,null,null,null,18472.0,null,null,null,null,null
1606921545,null,null,null,18860.0,null,null,null,null,null
1606921575,null,null,null,18890.0,null,null,null,null,null
1606921605,null,null,null,18898.5,null,null,null,null,null
1606921635,null,null,null,18907.0,null,null,null,null,null
1606921665,null,null,null,18937.0,null,null,null,null,null
1606921695,null,null,null,18945.5,null,null,null,null,null
1606921725,null,null,null,18975.5,null,null,null,null,null
1606921755,null,null,null,18984.0,null,null,null,null,null
1606921785,null,null,null,18992.5,null,null,null,null,null
1606921815,null,null,null,19022.5,null,null,null,null,null
1606921845,null,null,null,19031.0,null,null,null,null,null
1606921880,null,null,null,19039.5,null,null,null,null,null
1606921905,null,null,null,19069.5,null,null,null,null,null
1606921935,null,null,null,18225.5,null,null,null,null,null
1606921965,null,null,null,18235.0,null,null,null,null,null
1606921995,null,null,null,18244.5,null,null,null,null,null
1606922025,null,null,null,18274.5,null,null,null,null,null
1606922055,null,null,null,18284.0,null,null,null,null,null
1606922085,null,null,null,18293.5,null,null,null,null,null
1606922115,null,null,null,18323.5,null,null,null,null,null
1606922145,null,null,null,18333.0,null,null,null,null,null
1606922175,null,null,null,18342.5,null,null,null,null,null
1606922205,null,null,null,18372.5,null,null,null,null,null
1606922235,null,null,null,18382.0,null,null,null,null,null
1606922265,null,null,null,18391.5,null,null,null,null,null
1606922295,null,null,null,18421.5,null,null,null,null,null
1606922325,null,null,null,18431.0,null,null,null,null,null
1606922355,null,null,null,18829.0,null,null,null,null,null
1606922385,null,null,null,18838.0,null,null,null,null,null
1606922415,null,null,null,18847.0,null,null,null,null,null
1606922445,null,null,null,18877.0,null,null,null,null,null
1606922475,null,null,null,18886.0,null,null,null,null,null
1606922505,null,null,null,18895.0,null,null,null,null,null
1606922535,null,null,null,18925.0,null,null,null,null,null
1606922565,null,null,null,18934.0,null,null,null,null,null
1606922595,null,null,null,18943.0,null,null,null,null,null
1606922625,null,null,null,18973.0,null,null,null,null,null
1606922655,null,null,null,18982.0,null,null,null,null,null
1606922685,null,null,null,18991.0,null,null,null,null,null
1606922715,null,null,null,19021.0,null,null,null,null,null
1606922745,null,null,null,19030.0,null,null,null,null,null
1606922775,null,null,null,19039.0,null,null,null,null,null
1606922805,null,null,null,19069.0,null,null,null,null,null
1606922835,null,null,null,19078.0,null,null,null,null,null
1606922865,null,null,null,19087.0,null,null,null,null,null
1606922895,null,null,null,19117.0,null,null,null,null,null
1606922925,null,null,null,19126.0,null,null,null,null,null
1606922955,null,null,null,19156.0,null,null,null,null,null
1606922985,null,null,null,19165.0,null,null,null,null,null
1606923015,null,null,null,19174.0,null,null,null,null,null
1606923045,null,null,null,18720.5,null,null,null,null,null
1606923075,null,null,null,18709.5,null,null,null,null,null
1606923105,null,null,null,18739.5,null,null,null,null,null
1606923135,null,null,null,18393.0,null,null,null,null,null
1606923165,null,null,null,18423.0,null,null,null,null,null
1606923195,null,null,null,18433.0,null,null,null,null,null
1606923225,null,null,null,18798.0,null,null,null,null,null
1606923255,null,null,null,18828.0,null,null,null,null,null
1606923285,null,null,null,18837.5,null,null,null,null,null
1606923315,null,null,null,18847.0,null,null,null,null,null
1606923345,null,null,null,18877.0,null,null,null,null,null
1606923375,null,null,null,18886.5,null,null,null,null,null
1606923405,null,null,null,18916.5,null,null,null,null,null
1606923435,null,null,null,18926.0,null,null,null,null,null
1606923465,null,null,null,18935.5,null,null,null,null,null
1606923495,null,null,null,18965.5,null,null,null,null,null
1606923525,null,null,null,18975.0,null,null,null,null,null
1606923555,null,null,null,18984.5,null,null,null,null,null
1606923585,null,null,null,19014.5,null,null,null,null,null
1606923615,null,null,null,19024.0,null,null,null,null,null
1606923645,null,null,null,19054.0,null,null,null,null,null
1606923675,null,null,null,19063.5,null,null,null,null,null
1606923705,null,null,null,19073.0,null,null,null,null,null
1606923735,null,null,null,19103.0,null,null,null,null,null
1606923765,null,null,null,19112.5,null,null,null,null,null
1606923795,null,null,null,19122.0,null,null,null,null,null
1606923825,null,null,null,19152.0,null,null,null,null,null
1606923855,null,null,null,19161.5,null,null,null,null,null
1606923885,null,null,null,19171.0,null,null,null,null,null
1606923915,null,null,null,19201.0,null,null,null,null,null
1606923945,null,null,null,19210.5,null,null,null,null,null
1606923975,null,null,null,19240.5,null,null,null,null,null
1606924005,null,null,null,19250.0,null,null,null,null,null
1606924035,null,null,null,19259.5,null,null,null,null,null
1606924065,null,null,null,19289.5,null,null,null,null,null
1606924095,null,null,null,19299.0,null,null,null,null,null
1606924125,null,null,null,19308.5,null,null,null,null,null
1606924155,null,null,null,19338.5,null,null,null,null,null
1606924185,null,null,null,18863.0,null,null,null,null,null
1606924215,null,null,null,18873.0,null,null,null,null,null
1606924245,null,null,null,18883.0,null,null,null,null,null
1606924275,null,null,null,18913.0,null,null,null,null,null
1606924305,null,null,null,18923.0,null,null,null,null,null
1606924335,null,null,null,18953.0,null,null,null,null,null
1606924365,null,null,null,18963.0,null,null,null,null,null
1606924395,null,null,null,18973.0,null,null,null,null,null
1606924425,null,null,null,19003.0,null,null,null,null,null
1606924455,null,null,null,19013.0,null,null,null,null,null
1606924485,null,null,null,19023.0,null,null,null,null,null
1606924515,null,null,null,19053.0,null,null,null,null,null
1606924545,null,null,null,19063.0,null,null,null,null,null
1606924575,null,null,null,19093.0,null,null,null,null,null
1606924605,null,null,null,19103.0,null,null,null,null,null
1606924635,null,null,null,19113.0,null,null,null,null,null
1606924665,null,null,null,19143.0,null,null,null,null,null
1606924695,null,null,null,19153.0,null,null,null,null,null
1606924725,null,null,null,19163.0,null,null,null,null,null
1606924755,null,null,null,19193.0,null,null,null,null,null
1606924785,null,null,null,19203.0,null,null,null,null,null
1606924815,null,null,null,19233.0,null,null,null,null,null
1606924845,null,null,null,19243.0,null,null,null,null,null
1606924875,null,null,null,19253.0,null,null,null,null,null
1606924905,null,null,null,19283.0,null,null,null,null,null
1606924935,null,null,null,19293.0,null,null,null,null,null
1606924965,null,null,null,19303.0,null,null,null,null,null
1606924995,null,null,null,19333.0,null,null,null,null,null
1606925025,null,null,null,19343.0,null,null,null,null,null
1606925055,null,null,null,19373.0,null,null,null,null,null
1606925085,null,null,null,19383.0,null,null,null,null,null
1606925115,null,null,null,19393.0,null,null,null,null,null
1606925145,null,null,null,19423.0,null,null,null,null,null
1606925175,null,null,null,19433.0,null,null,null,null,null
1606925205,null,null,null,19443.0,null,null,null,null,null
1606925235,null,null,null,19473.0,null,null,null,null,null
1606925265,null,null,null,19323.0,null,null,null,null,null
1606925295,null,null,null,19007.5,null,null,null,null,null
1606925325,null,null,null,19018.0,null,null,null,null,null
1606925355,null,null,null,19048.0,null,null,null,null,null
1606925385,null,null,null,19058.5,null,null,null,null,null
1606925415,null,null,null,19088.5,null,null,null,null,null
1606925445,null,null,null,19099.0,null,null,null,null,null
1606925505,null,null,null,19139.5,null,null,null,null,null
1606925535,null,null,null,19150.0,null,null,null,null,null
1606925565,null,null,null,19160.5,null,null,null,null,null
1606925595,null,null,null,19190.5,null,null,null,null,null
1606925625,null,null,null,19201.0,null,null,null,null,null
1606925655,null,null,null,19211.5,null,null,null,null,null
1606925685,null,null,null,19241.5,null,null,null,null,null
1606925715,null,null,null,19252.0,null,null,null,null,null
