time,EstimatedRemainingTimeContext,SimulationLeftNumber,SimulationElapsedTime,NotFinishedOnTime,MinimumCoresContext,NotFinished,WillFinishTooSoonContext,NotFinishedOnTimeContext,MinimumCores,ETPercentile,RemainingSimulationTimeMetric,TotalCores
1613641160,null,888,530,null,null,null,null,null,null,77,6670,3
1613641190,null,887,560,null,null,null,null,null,null,77,6640,3
1613641220,null,887,590,null,null,null,null,null,null,77,6610,3
1613641250,null,884,620,null,null,null,null,null,null,77,6580,5
1613641280,null,884,650,null,null,null,null,null,null,77,6550,5
1613641310,null,884,680,null,null,null,null,null,null,77,6520,5
1613641340,null,879,710,null,null,null,null,null,null,77,6490,5
1613641370,null,879,740,null,null,null,null,null,null,77,6460,5
1613641399,null,877,770,null,null,null,null,null,null,77,6430,5
1613641430,null,873,800,null,null,null,null,null,null,83,6400,5
1613641459,null,873,830,null,null,null,null,null,null,77,6370,5
1613641490,null,869,860,null,null,null,null,null,null,77,6340,5
1613641520,null,868,890,null,null,null,null,null,null,77,6310,5
1613641550,null,867,920,null,null,null,null,null,null,76,6280,5
1613641579,null,864,950,null,null,null,null,null,null,76,6250,5
1613641610,null,863,980,null,null,null,null,null,null,76,6220,7
1613641640,null,862,1010,null,null,null,null,null,null,77,6190,7
1613641670,null,859,1040,null,null,null,null,null,null,77,6160,7
1613641699,null,858,1070,null,null,null,null,null,null,77,6130,7
1613641730,null,855,1100,null,null,null,null,null,null,78,6100,7
1613641760,null,852,1130,null,null,null,null,null,null,78,6070,7
1613641790,null,850,1160,null,null,null,null,null,null,82,6040,7
1613641820,null,843,1190,null,null,null,null,null,null,83,6010,7
1613641850,null,842,1220,null,null,null,null,null,null,83,5980,7
1613641879,null,839,1250,null,null,null,null,null,null,81,5950,7
1613641910,null,836,1280,null,null,null,null,null,null,81,5920,7
1613641940,null,835,1310,null,null,null,null,null,null,81,5890,7
1613641969,null,832,1340,null,null,null,null,null,null,80,5860,7
1613642000,null,829,1370,null,null,null,null,null,null,80,5830,7
1613642030,null,827,1400,null,null,null,null,null,null,80,5800,7
1613642059,null,824,1430,null,null,null,null,null,null,80,5770,7
1613642089,null,822,1460,null,null,null,null,null,null,80,5740,7
1613642120,null,820,1490,null,null,null,null,null,null,80,5710,7
1613642150,null,813,1520,null,null,null,null,null,null,79,5680,7
1613642180,null,812,1550,null,null,null,null,null,null,79,5650,7
1613642210,null,809,1580,null,null,null,null,null,null,78,5620,7
1613642240,null,805,1610,null,null,null,null,null,null,78,5590,7
1613642270,null,805,1640,null,null,null,null,null,null,78,5560,7
1613642300,null,801,1670,null,null,null,null,null,null,78,5530,7
1613642329,null,798,1700,null,null,null,null,null,null,78,5500,7
1613642360,null,797,1730,null,null,null,null,null,null,78,5470,7
1613642390,null,793,1760,null,null,null,null,null,null,78,5440,7
1613642419,null,791,1790,null,null,null,null,null,null,78,5410,7
1613642450,null,789,1820,null,null,null,null,null,null,79,5380,7
1613642480,null,781,1850,null,null,null,null,null,null,76,5350,9
1613642510,null,779,1880,null,null,null,null,null,null,75,5320,9
1613642540,null,777,1910,null,null,null,null,null,null,75,5290,9
1613642569,null,771,1940,null,null,null,null,null,null,76,5260,9
1613642600,null,770,1970,null,null,null,null,null,null,75,5230,9
1613642630,null,767,2000,null,null,null,null,null,null,77,5200,9
1613642660,null,762,2030,null,null,null,null,null,null,79,5170,9
1613642690,null,761,2060,null,null,null,null,null,null,79,5140,9
1613642719,null,752,2090,null,null,null,null,null,null,73,5110,9
1613642750,null,748,2120,null,null,null,null,null,null,73,5080,9
1613642780,null,744,2150,null,null,null,null,null,null,73,5050,9
1613642810,null,741,2180,null,null,null,null,null,null,72,5020,9
1613642840,null,738,2210,null,null,null,null,null,null,73,4990,9
1613642870,null,735,2240,null,null,null,null,null,null,73,4960,9
1613642900,null,731,2270,null,null,null,null,null,null,73,4930,9
1613642930,null,722,2300,null,null,null,null,null,null,72,4900,9
1613642959,null,720,2330,null,null,null,null,null,null,72,4870,9
1613642989,null,715,2360,null,null,null,null,null,null,72,4840,9
1613643020,null,713,2390,null,null,null,null,null,null,72,4810,9
1613643050,null,709,2420,null,null,null,null,null,null,72,4780,9
1613643080,null,706,2450,null,null,null,null,null,null,72,4750,9
1613643109,null,703,2480,null,null,null,null,null,null,72,4720,11
1613643140,null,691,2510,null,null,null,null,null,null,69,4690,11
1613643170,null,689,2540,null,null,null,null,null,null,69,4660,11
1613643200,null,683,2570,null,null,null,null,null,null,69,4630,11
1613643230,null,679,2600,null,null,null,null,null,null,69,4600,11
1613643259,null,677,2630,null,null,null,null,null,null,69,4570,11
1613643290,null,672,2660,null,null,null,null,null,null,74,4540,11
1613643319,null,660,2690,null,null,null,null,null,null,73,4510,11
1613643350,null,657,2720,null,null,null,null,null,null,73,4480,11
1613643379,null,652,2750,null,null,null,null,null,null,72,4450,11
1613643410,null,649,2780,null,null,null,null,null,null,72,4420,11
1613643440,null,646,2810,null,null,null,null,null,null,72,4390,11
1613643469,null,631,2840,null,null,null,null,null,null,71,4360,13
1613643500,null,628,2870,null,null,null,null,null,null,71,4330,13
1613643530,null,624,2900,null,null,null,null,null,null,72,4300,13
1613643560,null,618,2930,null,null,null,null,null,null,66,4270,13
1613643589,null,615,2960,null,null,null,null,null,null,66,4240,13
1613643620,null,600,2990,null,null,null,null,null,null,65,4210,13
1613643650,null,592,3020,null,null,null,null,null,null,71,4180,13
1613643680,null,590,3050,null,null,null,null,null,null,71,4150,13
1613643710,null,585,3080,null,null,null,null,null,null,71,4120,13
1613643740,null,568,3110,null,null,null,null,null,null,71,4090,13
1613643770,null,565,3140,null,null,null,null,null,null,71,4060,15
1613643800,null,558,3170,null,null,null,null,null,null,71,4030,15
1613643830,null,555,3200,null,null,null,null,null,null,71,4000,15
1613643860,null,538,3230,null,null,null,null,null,null,70,3970,15
1613643890,null,529,3260,null,null,null,null,null,null,70,3940,15
1613643920,null,527,3290,null,null,null,null,null,null,70,3910,15
1613643950,null,509,3320,null,null,null,null,null,null,73,3880,15
1613643980,null,499,3350,null,null,null,null,null,null,73,3850,15
1613644010,null,498,3380,null,null,null,null,null,null,73,3820,15
1613644040,null,480,3410,null,null,null,null,null,null,71,3790,15
1613644070,null,469,3440,null,null,null,null,null,null,71,3760,15
1613644100,null,467,3470,null,null,null,null,null,null,72,3730,15
1613644130,null,449,3500,null,null,null,null,null,null,68,3700,15
1613644160,null,438,3530,null,null,null,null,null,null,68,3670,15
1613644190,null,436,3560,null,null,null,null,null,null,68,3640,15
1613644220,null,414,3590,null,null,null,null,null,null,64,3610,15
1613644250,null,407,3620,null,null,null,null,null,null,64,3580,15
1613644280,null,386,3650,null,null,null,null,null,null,62,3550,15
1613644310,null,380,3680,null,null,null,null,null,null,62,3520,15
1613644340,null,355,3710,null,null,null,null,null,null,62,3490,15
1613644370,null,353,3740,null,null,null,null,null,null,62,3460,15
1613644400,null,341,3770,null,null,null,null,null,null,62,3430,15
1613644430,null,321,3800,null,null,null,null,null,null,60,3400,15
1613644460,null,318,3830,null,null,null,null,null,null,60,3370,15
1613644490,null,290,3860,null,null,null,null,null,null,59,3340,15
1613644520,null,285,3890,null,null,null,null,null,null,59,3310,15
1613644550,null,259,3920,null,null,null,null,null,null,58,3280,15
1613644580,null,230,3950,null,null,null,null,null,null,56,3250,15
1613644610,null,222,3980,null,null,null,null,null,null,56,3220,15
1613644640,null,197,4010,null,null,null,null,null,null,55,3190,15
1613644670,null,166,4040,null,null,null,null,null,null,55,3160,15
1613644700,null,136,4070,null,null,null,null,null,null,52,3130,15
1613644730,null,77,4100,null,null,null,null,null,null,50,3100,15
1613644760,null,25,4130,null,null,null,null,null,null,49,3070,15
1613644790,null,7,4160,null,null,null,null,null,null,49,3040,15
1613644820,null,1,4190,null,null,null,null,null,null,49,3010,15
1613640732,null,null,null,525.5,null,525.5,1229.5,525.5,null,null,null,null
1613640762,null,null,null,555.5,null,555.5,1253.5,555.5,null,null,null,null
1613640792,null,null,null,585.5,null,585.5,1277.5,585.5,null,null,null,null
1613640822,null,null,null,723.25,null,723.25,1409.25,723.25,null,null,null,null
1613640852,null,null,null,753.25,null,753.25,1433.25,753.25,null,null,null,null
1613640882,null,null,null,783.25,null,783.25,1457.25,783.25,null,null,null,null
1613640912,null,null,null,2154.125,null,2154.125,2822.125,2154.125,null,null,null,null
1613640942,null,null,null,2184.125,null,2184.125,2846.125,2184.125,null,null,null,null
1613641062,null,null,null,158.75,null,158.75,796.75,158.75,null,null,null,null
1613641092,null,null,null,188.75,null,188.75,820.75,188.75,null,null,null,null
1613641122,null,null,null,1213.625,null,1213.625,1839.625,1213.625,null,null,null,null
1613641152,null,null,null,1294.375,null,1294.375,1914.375,1294.375,null,null,null,null
1613641182,null,null,null,1324.375,null,1324.375,1938.375,1324.375,null,null,null,null
1613641212,null,null,null,1233.5,null,1233.5,1841.5,1233.5,null,null,null,null
1613641242,null,null,null,1258.6875,null,1258.6875,1860.6875,1258.6875,null,null,null,null
1613641452,null,null,null,13.70833333333394,null,13.70833333333394,573.708333333334,13.70833333333394,null,null,null,null
1613641482,null,null,null,249.125,null,249.125,803.125,249.125,null,null,null,null
1613641512,null,null,null,60.875,null,60.875,608.875,60.875,null,null,null,null
1613641542,null,null,null,78.041666666667,null,78.041666666667,620.041666666667,78.041666666667,null,null,null,null
1613641572,null,null,null,104.8333333333339,null,104.8333333333339,640.833333333334,104.8333333333339,null,null,null,null
1613641602,null,null,null,95.5,null,95.5,625.5,95.5,null,null,null,null
1613641632,null,null,null,116.0,null,116.0,640.0,116.0,null,null,null,null
1613642292,null,null,null,2.1875,null,2.1875,394.1875,2.1875,null,null,null,null
1613642322,null,null,null,32.1875,null,32.1875,418.1875,32.1875,null,null,null,null
1613642352,null,null,null,52.4375,null,52.4375,432.4375,52.4375,null,null,null,null
1613642382,null,null,null,75.125,null,75.125,449.125,75.125,null,null,null,null
1613642412,null,null,null,102.6875,null,102.6875,470.6875,102.6875,null,null,null,null
1613642442,null,null,null,122.9375,null,122.9375,484.9375,122.9375,null,null,null,null
1613642472,null,null,null,148.0625,null,148.0625,504.0625,148.0625,null,null,null,null
1613642922,null,null,null,11.375,null,11.375,277.375,11.375,null,null,null,null
1613642952,null,null,null,34.07500000000005,null,34.07500000000005,294.0750000000001,34.07500000000005,null,null,null,null
1613642982,null,null,null,29.59999999999991,null,29.59999999999991,283.5999999999999,29.59999999999991,null,null,null,null
1613643012,null,null,null,56.0,null,56.0,304.0,56.0,null,null,null,null
1613643042,null,null,null,77.0,null,77.0,319.0,77.0,null,null,null,null
1613643072,null,null,null,103.4000000000001,null,103.4000000000001,339.4000000000001,103.4000000000001,null,null,null,null
1613643102,null,null,null,126.2000000000001,null,126.2000000000001,356.2000000000001,126.2000000000001,null,null,null,null
1613643282,null,null,null,6.0625,null,6.0625,200.0625,6.0625,null,null,null,null
1613643312,null,null,null,33.1875,null,33.1875,221.1875,33.1875,null,null,null,null
1613643342,null,null,null,126.0,null,126.0,308.0,126.0,null,null,null,null
1613643372,null,null,null,123.75,null,123.75,299.75,123.75,null,null,null,null
1613643402,null,null,null,149.1875,null,149.1875,319.1875,149.1875,null,null,null,null
1613643432,null,null,null,158.0,null,158.0,322.0,158.0,null,null,null,null
1613643462,null,null,null,183.5,null,183.5,341.5,183.5,null,null,null,null
1613643492,null,null,null,70.571428571429,null,70.571428571429,222.571428571429,70.571428571429,null,null,null,null
1613643522,null,null,null,70.017857142857,null,70.017857142857,216.017857142857,70.017857142857,null,null,null,null
1613643552,null,null,null,96.214285714286,null,96.214285714286,236.214285714286,96.214285714286,null,null,null,null
1613643582,null,null,null,132.285714285714,null,132.285714285714,266.285714285714,132.285714285714,null,null,null,null
1613643612,null,null,null,88.357142857143,null,88.357142857143,216.357142857143,88.357142857143,null,null,null,null
1613643642,null,null,null,114.821428571429,null,114.821428571429,236.821428571429,114.821428571429,null,null,null,null
1613643672,null,null,null,116.428571428571,null,116.428571428571,232.428571428571,116.428571428571,null,null,null,null
1613643702,null,null,null,200.571428571429,null,200.571428571429,310.571428571429,200.571428571429,null,null,null,null
1613643732,null,null,null,228.035714285714,null,228.035714285714,332.035714285714,228.035714285714,null,null,null,null
1613643762,null,null,null,251.696428571429,null,251.696428571429,349.696428571429,251.696428571429,null,null,null,null
1613643792,null,null,null,170.125,null,170.125,262.125,170.125,null,null,null,null
1613643822,null,null,null,196.796875,null,196.796875,282.796875,196.796875,null,null,null,null
1613643852,null,null,null,219.03125,null,219.03125,299.03125,219.03125,null,null,null,null
1613643882,null,null,null,245.703125,null,245.703125,319.703125,245.703125,null,null,null,null
1613643912,null,null,null,248.4375,null,248.4375,316.4375,248.4375,null,null,null,null
1613643942,null,null,null,268.59375,null,268.59375,330.59375,268.59375,null,null,null,null
1613643972,null,null,null,296.40625,null,296.40625,352.40625,296.40625,null,null,null,null
1613644002,null,null,null,330.578125,null,330.578125,380.578125,330.578125,null,null,null,null
1613644032,null,null,null,349.171875,null,349.171875,393.171875,349.171875,null,null,null,null
1613644062,null,null,null,378.03125,null,378.03125,416.03125,378.03125,null,null,null,null
1613644092,null,null,null,372.5,null,372.5,404.5,372.5,null,null,null,null
1613644122,null,null,null,390.296875,null,390.296875,416.296875,390.296875,null,null,null,null
1613644152,null,null,null,425.375,null,425.375,445.375,425.375,null,null,null,null
1613644182,null,null,null,407.0625,null,407.0625,421.0625,407.0625,null,null,null,null
1613644212,null,null,null,425.375,null,425.375,433.375,425.375,null,null,null,null
1613644242,null,null,null,453.25,null,453.25,455.25,453.25,null,null,null,null
1613644272,null,null,null,434.0,null,434.0,430.0,434.0,null,null,null,null
1613644302,null,null,null,457.0,null,457.0,447.0,457.0,null,null,null,null
1613644332,null,null,null,453.9375,null,453.9375,437.9375,453.9375,null,null,null,null
1613644362,null,null,null,478.125,null,478.125,456.125,478.125,null,null,null,null
1613644392,null,null,null,483.90625,null,483.90625,455.90625,483.90625,null,null,null,null
1613644422,null,null,null,511.96875,null,511.96875,477.96875,511.96875,null,null,null,null
1613644452,null,null,null,530.34375,null,530.34375,490.34375,530.34375,null,null,null,null
1613644482,null,null,null,530.9375,null,530.9375,484.9375,530.9375,null,null,null,null
1613644512,null,null,null,558.125,null,558.125,506.125,558.125,null,null,null,null
1613644542,null,null,null,557.34375,null,557.34375,499.34375,557.34375,null,null,null,null
1613644572,null,null,null,582.734375,null,582.734375,518.734375,582.734375,null,null,null,null
1613644602,null,null,null,584.71875,null,584.71875,514.71875,584.71875,null,null,null,null
1613644632,null,null,null,581.25,null,581.25,505.25,581.25,null,null,null,null
1613644662,null,null,null,604.25,null,604.25,522.25,604.25,null,null,null,null
1613644692,null,null,null,609.296875,null,609.296875,521.296875,609.296875,null,null,null,null
1613644722,null,null,null,612.65625,null,612.65625,518.65625,612.65625,null,null,null,null
1613644752,null,null,null,610.5,null,610.5,510.5,610.5,null,null,null,null
1613644782,null,null,null,590.15625,null,590.15625,484.15625,590.15625,null,null,null,null
1613644812,null,null,null,579.140625,null,579.140625,467.140625,579.140625,null,null,null,null
1613644842,null,null,null,595.359375,null,595.359375,477.359375,595.359375,null,null,null,null
1613644872,null,null,null,590.765625,null,590.765625,472.765625,590.765625,null,null,null,null
1613640713,null,null,null,null,10,null,null,null,10,null,null,null
1613640743,null,null,null,null,10,null,null,null,10,null,null,null
1613640773,null,null,null,null,10,null,null,null,10,null,null,null
1613640803,null,null,null,null,10,null,null,null,10,null,null,null
1613640833,null,null,null,null,10,null,null,null,10,null,null,null
1613640863,null,null,null,null,13,null,null,null,13,null,null,null
1613640893,null,null,null,null,14,null,null,null,14,null,null,null
1613640923,null,null,null,null,15,null,null,null,15,null,null,null
1613640953,null,null,null,null,15,null,null,null,15,null,null,null
1613640983,null,null,null,null,16,null,null,null,16,null,null,null
1613641013,null,null,null,null,17,null,null,null,17,null,null,null
1613641043,null,null,null,null,17,null,null,null,17,null,null,null
1613641073,null,null,null,null,23,null,null,null,23,null,null,null
1613641103,null,null,null,null,23,null,null,null,23,null,null,null
1613641133,null,null,null,null,23,null,null,null,23,null,null,null
1613641163,null,null,null,null,23,null,null,null,23,null,null,null
1613641193,null,null,null,null,23,null,null,null,23,null,null,null
1613641223,null,null,null,null,23,null,null,null,23,null,null,null
1613641253,null,null,null,null,23,null,null,null,23,null,null,null
1613641283,null,null,null,null,24,null,null,null,24,null,null,null
1613641313,null,null,null,null,24,null,null,null,24,null,null,null
1613641343,null,null,null,null,24,null,null,null,24,null,null,null
1613641373,null,null,null,null,24,null,null,null,24,null,null,null
1613641403,null,null,null,null,24,null,null,null,24,null,null,null
1613641433,null,null,null,null,26,null,null,null,26,null,null,null
1613641463,null,null,null,null,25,null,null,null,25,null,null,null
1613641493,null,null,null,null,25,null,null,null,25,null,null,null
1613641523,null,null,null,null,25,null,null,null,25,null,null,null
1613641553,null,null,null,null,25,null,null,null,25,null,null,null
1613641583,null,null,null,null,25,null,null,null,25,null,null,null
1613641613,null,null,null,null,26,null,null,null,26,null,null,null
1613641643,null,null,null,null,26,null,null,null,26,null,null,null
1613641673,null,null,null,null,27,null,null,null,27,null,null,null
1613641703,null,null,null,null,26,null,null,null,26,null,null,null
1613641733,null,null,null,null,27,null,null,null,27,null,null,null
1613641763,null,null,null,null,27,null,null,null,27,null,null,null
1613641793,null,null,null,null,29,null,null,null,29,null,null,null
1613641823,null,null,null,null,30,null,null,null,30,null,null,null
1613641853,null,null,null,null,30,null,null,null,30,null,null,null
1613641883,null,null,null,null,29,null,null,null,29,null,null,null
